onset duration sample trial eventIdentifier StimulusOn StimulusOff TargetOn TargetOff SFIX EFIX SSACC ESACC SBLINK EBLINK num_trial num_block dir_target proba switch
279.099 2.327 628359 73 "TRIALID 72" 628964 629471 629772 630553 "[628924, 629058, 629191, 630057, 630307]" "[629038.0, 629169.0, 630024.0, 630294.0, 630653.0]" "[629039, 629170, 630025, 630295]" "[629057.0, 629190.0, 630056.0, 630306.0]"   73 1 0.0 0.15951564251606967 0.0
282.526 2.647 631786 74 "TRIALID 73" 632382 633220 633521 634302 "[632347, 632533, 633374, 633833, 634221]" "[632508.0, 633364.0, 633817.0, 634205.0, 634401.0]" "[632509, 633365, 633818, 634206]" "[632532.0, 633373.0, 633832.0, 634220.0]"   74 1 0.0 0.15951564251606967 0.0
286.274 2.532 635534 75 "TRIALID 74" 636143 636853 637153 637935 "[636094, 636345, 636436, 637455, 637846, 637945]" "[636267.0, 636422.0, 637430.0, 637622.0, 637931.0, 638034.0]" "[636268, 636423, 637431, 637623, 637932]" "[636344.0, 636435.0, 637454.0, 637845.0, 637944.0]" 637633 637835.0 75 1 0.0 0.15951564251606967 0.0
289.907 2.63 639167 76 "TRIALID 75" 639773 640585 640886 641667 "[639727, 641108, 641268]" "[641089.0, 641247.0, 641766.0]" "[641090, 641248]" "[641107.0, 641267.0]"   76 1 0.0 0.15951564251606967 0.0
293.639 2.984 642899 77 "TRIALID 76" 643503 644668 644968 645749 "[643460, 643912, 644641, 645115, 645279, 645538]" "[643756.0, 644634.0, 645100.0, 645261.0, 645526.0, 645789.0]" "[643757, 644635, 645101, 645262, 645527, 645790]" "[643911.0, 644640.0, 645114.0, 645278.0, 645537.0, 645852.0]" "[643767, 645800]" "[643899.0, 645852.0]" 77 1 0.0 0.15951564251606967 0.0
297.723 2.263 646983 78 "TRIALID 77" 647582 648033 648334 649114 "[647548, 647707, 648466, 648614]" "[647697.0, 648459.0, 648595.0, 649214.0]" "[647698, 648460, 648596]" "[647706.0, 648465.0, 648613.0]"   78 1 0.0 0.15951564251606967 0.0
301.085 2.689 650345 79 "TRIALID 78" 650943 651817 652117 652897 "[650906, 651046, 651168, 652249, 652432]" "[650980.0, 651144.0, 652240.0, 652417.0, 652986.0]" "[650981, 651145, 652241, 652418, 652987]" "[651045.0, 651167.0, 652248.0, 652431.0, 653002.0]"   79 1 0.0 0.15951564251606967 0.0
304.875 2.638 654135 80 "TRIALID 79" 654730 655563 655863 656646 "[654695, 654765, 654892, 655027, 656008, 656138, 656412]" "[654727.0, 654872.0, 655019.0, 655999.0, 656121.0, 656398.0, 656745.0]" "[654728, 654873, 655020, 656000, 656122, 656399]" "[654764.0, 654891.0, 655026.0, 656007.0, 656137.0, 656411.0]"   80 1 0.0 0.15951564251606967 0.0
308.613 2.409 657873 81 "TRIALID 80" 658474 659063 659364 660144 "[658433, 658542, 658679, 659673]" "[658525.0, 658664.0, 659647.0, 660250.0]" "[658526, 658665, 659648]" "[658541.0, 658678.0, 659672.0]"   81 1 0.0 0.15951564251606967 0.0
312.122 3.09 661382 82 "TRIALID 81" 661984 663262 663562 664343 "[661948, 662145, 662256, 662607, 663430, 663704, 663897]" "[662085.0, 662234.0, 662436.0, 663421.0, 663696.0, 663888.0, 664442.0]" "[662086, 662235, 662437, 663422, 663697, 663889]" "[662144.0, 662255.0, 662606.0, 663429.0, 663703.0, 663896.0]" 662447 662593.0 82 1 0.0 0.15951564251606967 0.0
