onset duration sample trial eventIdentifier StimulusOn StimulusOff TargetOn TargetOff SFIX EFIX SSACC ESACC num_trial num_block dir_target proba switch
615.555 2.598 1487315 169 "TRIALID 168" 1487924 1488701 1489001 1489783 "[1487876, 1488107, 1489240, 1489476]" "[1488084.0, 1489203.0, 1489457.0, 1489882.0]" "[1488085, 1489204, 1489458]" "[1488106.0, 1489239.0, 1489475.0]" 169 1 0.0 0.021640714597630034 0.0
619.254 2.366 1491014 170 "TRIALID 169" 1491631 1492166 1492467 1493248 "[1491583, 1492713, 1492905, 1493251]" "[1492676.0, 1492872.0, 1493230.0, 1493348.0]" "[1492677, 1492873, 1493231]" "[1492712.0, 1492904.0, 1493250.0]" 170 1 0.0 0.021640714597630034 0.0
622.721 2.62 1494481 171 "TRIALID 170" 1495121 1495883 1496183 1496965 "[1495042, 1495340, 1495677, 1496441, 1496618]" "[1495318.0, 1495656.0, 1496406.0, 1496596.0, 1497070.0]" "[1495319, 1495657, 1496407, 1496597]" "[1495339.0, 1495676.0, 1496440.0, 1496617.0]" 171 1 0.0 0.021640714597630034 0.0
626.442 2.436 1498202 172 "TRIALID 171" 1498798 1499420 1499720 1500496 "[1498763, 1498994, 1499472, 1499948, 1500146]" "[1498971.0, 1499453.0, 1499922.0, 1500120.0, 1500607.0]" "[1498972, 1499454, 1499923, 1500121]" "[1498993.0, 1499471.0, 1499947.0, 1500145.0]" 172 1 0.0 0.021640714597630034 0.0
629.978 2.384 1501738 173 "TRIALID 172" 1502335 1502923 1503224 1503995 "[1502298, 1502533, 1502912, 1503443, 1503604]" "[1502515.0, 1502894.0, 1503406.0, 1503582.0, 1504103.0]" "[1502516, 1502895, 1503407, 1503583]" "[1502532.0, 1502911.0, 1503442.0, 1503603.0]" 173 1 0.0 0.021640714597630034 0.0
633.462 2.616 1505222 174 "TRIALID 173" 1505826 1506620 1506920 1507695 "[1505791, 1506019, 1507124, 1507272, 1507743]" "[1506003.0, 1507099.0, 1507249.0, 1507724.0, 1507806.0]" "[1506004, 1507100, 1507250, 1507725]" "[1506018.0, 1507123.0, 1507271.0, 1507742.0]" 174 1 0.0 0.021640714597630034 0.0
637.179 2.479 1508939 175 "TRIALID 174" 1509544 1510220 1510520 1511294 "[1509500, 1510734, 1510894]" "[1510698.0, 1510871.0, 1511399.0]" "[1510699, 1510872]" "[1510733.0, 1510893.0]" 175 1 0.0 0.021640714597630034 0.0
640.758 2.532 1512518 176 "TRIALID 175" 1513124 1513851 1514152 1514925 "[1513087, 1513321, 1513691, 1514379, 1514588, 1514937]" "[1513297.0, 1513683.0, 1514351.0, 1514569.0, 1514919.0, 1515031.0]" "[1513298, 1513684, 1514352, 1514570, 1514920]" "[1513320.0, 1513690.0, 1514378.0, 1514587.0, 1514936.0]" 176 1 0.0 0.021640714597630034 0.0
644.391 2.468 1516151 177 "TRIALID 176" 1516759 1517419 1517720 1518492 "[1516719, 1516932, 1517157, 1517949, 1518122]" "[1516912.0, 1517137.0, 1517922.0, 1518100.0, 1518599.0]" "[1516913, 1517138, 1517923, 1518101]" "[1516931.0, 1517156.0, 1517948.0, 1518121.0]" 177 1 0.0 0.021640714597630034 0.0
647.959 2.634 1519719 178 "TRIALID 177" 1520322 1521141 1521442 1522223 "[1520279, 1520498, 1521036, 1521712]" "[1520475.0, 1521021.0, 1521673.0, 1522322.0]" "[1520476, 1521022, 1521674]" "[1520497.0, 1521035.0, 1521711.0]" 178 1 0.0 0.021640714597630034 0.0
651.694 2.623 1523454 179 "TRIALID 178" 1524073 1524859 1525160 1525939 "[1524015, 1524257, 1524617, 1525400]" "[1524240.0, 1524598.0, 1525374.0, 1526045.0]" "[1524241, 1524599, 1525375]" "[1524256.0, 1524616.0, 1525399.0]" 179 1 0.0 0.021640714597630034 0.0
655.417 2.557 1527177 180 "TRIALID 179" 1527786 1528522 1528823 1529604 "[1527743, 1527958, 1528429, 1529048, 1529195]" "[1527935.0, 1528409.0, 1529023.0, 1529170.0, 1529703.0]" "[1527936, 1528410, 1529024, 1529171]" "[1527957.0, 1528428.0, 1529047.0, 1529194.0]" 180 1 1.0 0.7709641815645107 1.0
659.075 2.466 1530835 181 "TRIALID 180" 1531443 1532088 1532389 1533171 "[1531395, 1531816, 1532593, 1532744]" "[1531796.0, 1532570.0, 1532720.0, 1533270.0]" "[1531797, 1532571, 1532721]" "[1531815.0, 1532592.0, 1532743.0]" 181 1 1.0 0.7709641815645107 0.0
662.641 2.478 1534401 182 "TRIALID 181" 1535000 1535660 1535961 1536736 "[1534962, 1536190, 1536368]" "[1536165.0, 1536346.0, 1536846.0]" "[1536166, 1536347]" "[1536189.0, 1536367.0]" 182 1 1.0 0.7709641815645107 0.0
666.219 2.564 1537979 183 "TRIALID 182" 1538586 1539323 1539624 1540401 "[1538540, 1538763, 1539838, 1540012]" "[1538741.0, 1539815.0, 1539991.0, 1540511.0]" "[1538742, 1539816, 1539992]" "[1538762.0, 1539837.0, 1540011.0]" 183 1 1.0 0.7709641815645107 0.0
669.882 2.574 1541642 184 "TRIALID 183" 1542248 1543001 1543302 1544084 "[1542203, 1542754, 1542855, 1542987, 1543529, 1543722]" "[1542735.0, 1542832.0, 1542964.0, 1543504.0, 1543703.0, 1544183.0]" "[1542736, 1542833, 1542965, 1543505, 1543704]" "[1542753.0, 1542854.0, 1542986.0, 1543528.0, 1543721.0]" 184 1 1.0 0.7709641815645107 0.0
673.556 2.358 1545316 185 "TRIALID 184" 1545917 1546476 1546777 1547550 "[1545877, 1546091, 1546980, 1547127]" "[1546065.0, 1546956.0, 1547104.0, 1547655.0]" "[1546066, 1546957, 1547105]" "[1546090.0, 1546979.0, 1547126.0]" 185 1 1.0 0.7709641815645107 0.0
677.015 2.471 1548775 186 "TRIALID 185" 1549379 1550033 1550334 1551115 "[1549335, 1549697, 1549772, 1549979, 1550544, 1550696]" "[1549677.0, 1549754.0, 1549958.0, 1550520.0, 1550672.0, 1551214.0]" "[1549678, 1549755, 1549959, 1550521, 1550673]" "[1549696.0, 1549771.0, 1549978.0, 1550543.0, 1550695.0]" 186 1 1.0 0.7709641815645107 0.0
680.587 2.446 1552347 187 "TRIALID 186" 1552949 1553582 1553883 1554663 "[1552907, 1553139, 1554086, 1554235]" "[1553115.0, 1554065.0, 1554211.0, 1554762.0]" "[1553116, 1554066, 1554212]" "[1553138.0, 1554085.0, 1554234.0]" 187 1 1.0 0.7709641815645107 0.0
684.133 2.586 1555893 188 "TRIALID 187" 1556497 1557264 1557564 1558346 "[1556463, 1556725, 1557123, 1557541, 1557845, 1558048, 1558402]" "[1556704.0, 1557114.0, 1557520.0, 1557816.0, 1558029.0, 1558382.0, 1558446.0]" "[1556705, 1557115, 1557521, 1557817, 1558030, 1558383]" "[1556724.0, 1557122.0, 1557540.0, 1557844.0, 1558047.0, 1558401.0]" 188 1 0.0 0.7709641815645107 0.0
687.82 2.402 1559580 189 "TRIALID 188" 1560180 1560763 1561064 1561846 "[1560141, 1560361, 1560719, 1561272, 1561420]" "[1560346.0, 1560699.0, 1561249.0, 1561396.0, 1561951.0]" "[1560347, 1560700, 1561250, 1561397]" "[1560360.0, 1560718.0, 1561271.0, 1561419.0]" 189 1 1.0 0.7709641815645107 0.0
691.323 2.597 1563083 190 "TRIALID 189" 1563679 1564461 1564762 1565544 "[1563643, 1563854, 1564119, 1564704, 1565007, 1565176]" "[1563831.0, 1564112.0, 1564681.0, 1564978.0, 1565151.0, 1565646.0]" "[1563832, 1564113, 1564682, 1564979, 1565152]" "[1563853.0, 1564118.0, 1564703.0, 1565006.0, 1565175.0]" 190 1 0.0 0.7709641815645107 0.0
695.02 2.592 1566780 191 "TRIALID 190" 1567377 1568161 1568461 1569243 "[1567341, 1567858, 1568667, 1568805]" "[1567840.0, 1568641.0, 1568780.0, 1569342.0]" "[1567841, 1568642, 1568781]" "[1567857.0, 1568666.0, 1568804.0]" 191 1 0.0 0.7709641815645107 0.0
698.713 2.628 1570473 192 "TRIALID 191" 1571071 1571883 1572184 1572959 "[1571034, 1571178, 1572416, 1572586]" "[1571152.0, 1572392.0, 1572564.0, 1573070.0]" "[1571153, 1572393, 1572565]" "[1571177.0, 1572415.0, 1572585.0]" 192 1 1.0 0.7709641815645107 0.0
702.442 2.642 1574202 193 "TRIALID 192" 1574809 1575627 1575928 1576708 "[1574767, 1575002, 1576145, 1576305]" "[1574978.0, 1576117.0, 1576280.0, 1576813.0]" "[1574979, 1576118, 1576281]" "[1575001.0, 1576144.0, 1576304.0]" 193 1 0.0 0.7709641815645107 0.0
706.185 2.533 1577945 194 "TRIALID 193" 1578540 1579259 1579560 1580340 "[1578506, 1578733, 1579103, 1579793, 1579996]" "[1578714.0, 1579081.0, 1579765.0, 1579976.0, 1580446.0]" "[1578715, 1579082, 1579766, 1579977]" "[1578732.0, 1579102.0, 1579792.0, 1579995.0]" 194 1 0.0 0.1798758978197339 1.0
709.818 2.337 1581578 195 "TRIALID 194" 1582177 1582715 1583016 1583789 "[1582139, 1582389, 1583235, 1583453]" "[1582368.0, 1583197.0, 1583432.0, 1583896.0]" "[1582369, 1583198, 1583433]" "[1582388.0, 1583234.0, 1583452.0]" 195 1 0.0 0.1798758978197339 0.0
713.255 2.521 1585015 196 "TRIALID 195" 1585622 1586321 1586622 1587405 "[1585584, 1586859, 1587120]" "[1586821.0, 1587101.0, 1587504.0]" "[1586822, 1587102]" "[1586858.0, 1587119.0]" 196 1 0.0 0.1798758978197339 0.0
716.876 2.543 1588636 197 "TRIALID 196" 1589238 1589980 1590280 1591053 "[1589197, 1589678, 1589836, 1590501, 1590663]" "[1589658.0, 1589815.0, 1590476.0, 1590639.0, 1591160.0]" "[1589659, 1589816, 1590477, 1590640]" "[1589677.0, 1589835.0, 1590500.0, 1590662.0]" 197 1 1.0 0.1798758978197339 0.0
720.52 2.384 1592280 198 "TRIALID 197" 1592881 1593453 1593754 1594536 "[1592840, 1593110, 1594005, 1594189]" "[1593089.0, 1593976.0, 1594166.0, 1594635.0]" "[1593090, 1593977, 1594167]" "[1593109.0, 1594004.0, 1594188.0]" 198 1 0.0 0.1798758978197339 0.0
724.005 2.552 1595765 199 "TRIALID 198" 1596372 1597103 1597403 1598185 "[1596336, 1597628, 1597808]" "[1597602.0, 1597787.0, 1598286.0]" "[1597603, 1597788]" "[1597627.0, 1597807.0]" 199 1 1.0 0.1798758978197339 0.0
727.657 2.357 1599417 200 "TRIALID 199" 1600018 1600556 1600857 1601634 "[1599983, 1600212, 1601094, 1601272]" "[1600192.0, 1601070.0, 1601248.0, 1601742.0]" "[1600193, 1601071, 1601249]" "[1600211.0, 1601093.0, 1601271.0]" 200 1 1.0 0.1798758978197339 0.0
735.85 2.435 1607610 201 "TRIALID 0" 1608211 1608833 1609133 1609914 "[1608171, 1608233, 1608454, 1608685, 1609346, 1609489]" "[1608211.0, 1608447.0, 1608678.0, 1609322.0, 1609465.0, 1610014.0]" "[1608212, 1608448, 1608679, 1609323, 1609466]" "[1608232.0, 1608453.0, 1608684.0, 1609345.0, 1609488.0]" 1 2 1.0 0.3090874534621263 0.0
739.386 2.529 1611146 202 "TRIALID 1" 1611747 1612475 1612776 1613547 "[1611706, 1611962, 1613004, 1613245]" "[1611939.0, 1612964.0, 1613226.0, 1613655.0]" "[1611940, 1612965, 1613227]" "[1611961.0, 1613003.0, 1613244.0]" 2 2 0.0 0.3090874534621263 0.0
743.015 2.503 1614775 203 "TRIALID 2" 1615376 1616063 1616364 1617145 "[1615335, 1616599]" "[1616572.0, 1617247.0]" 1616573 1616598.0 3 2 1.0 0.3090874534621263 0.0
746.619 2.53 1618379 204 "TRIALID 3" 1618979 1619695 1619995 1620778 "[1618939, 1619141, 1620214, 1620496]" "[1619118.0, 1620189.0, 1620480.0, 1620877.0]" "[1619119, 1620190, 1620481]" "[1619140.0, 1620213.0, 1620495.0]" 4 2 1.0 0.3090874534621263 0.0
750.251 2.63 1622011 205 "TRIALID 4" 1622606 1623427 1623727 1624509 "[1622572, 1622713, 1622887, 1623971]" "[1622691.0, 1622866.0, 1623932.0, 1624609.0]" "[1622692, 1622867, 1623933]" "[1622712.0, 1622886.0, 1623970.0]" 5 2 0.0 0.3090874534621263 0.0
753.981 2.45 1625741 206 "TRIALID 5" 1626343 1626977 1627278 1628058 "[1626303, 1626713, 1626807, 1627262, 1627500, 1627649, 1628016]" "[1626694.0, 1626794.0, 1627241.0, 1627477.0, 1627625.0, 1627997.0, 1628158.0]" "[1626695, 1626795, 1627242, 1627478, 1627626, 1627998]" "[1626712.0, 1626806.0, 1627261.0, 1627499.0, 1627648.0, 1628015.0]" 6 2 1.0 0.3090874534621263 0.0
757.531 2.446 1629291 207 "TRIALID 6" 1629888 1630526 1630826 1631608 "[1629852, 1630057, 1631074, 1631237, 1631619]" "[1630035.0, 1631033.0, 1631213.0, 1631598.0, 1631708.0]" "[1630036, 1631034, 1631214, 1631599]" "[1630056.0, 1631073.0, 1631236.0, 1631618.0]" 7 2 0.0 0.3090874534621263 0.0
761.078 2.408 1632838 208 "TRIALID 7" 1633441 1634028 1634329 1635106 "[1633398, 1634551]" "[1634511.0, 1635215.0]" 1634512 1634550.0 8 2 0.0 0.3090874534621263 0.0
764.587 2.515 1636347 209 "TRIALID 8" 1636952 1637643 1637944 1638722 "[1636911, 1638173, 1638370]" "[1638148.0, 1638350.0, 1638830.0]" "[1638149, 1638351]" "[1638172.0, 1638369.0]" 9 2 1.0 0.3090874534621263 0.0
768.203 2.538 1639963 210 "TRIALID 9" 1640559 1641289 1641590 1642372 "[1640523, 1640732, 1641820, 1642087]" "[1640711.0, 1641780.0, 1642068.0, 1642470.0]" "[1640712, 1641781, 1642069]" "[1640731.0, 1641819.0, 1642086.0]" 10 2 0.0 0.3090874534621263 0.0
771.841 2.558 1643601 211 "TRIALID 10" 1644215 1644940 1645240 1646021 "[1644161, 1645465, 1645632]" "[1645437.0, 1645609.0, 1646127.0]" "[1645438, 1645610]" "[1645464.0, 1645631.0]" 11 2 0.0 0.3090874534621263 0.0
775.499 2.595 1647259 212 "TRIALID 11" 1647854 1648637 1648938 1649718 "[1647820, 1649175, 1649342]" "[1649150.0, 1649319.0, 1649822.0]" "[1649151, 1649320]" "[1649174.0, 1649341.0]" 12 2 1.0 0.3090874534621263 0.0
779.194 2.279 1650954 213 "TRIALID 12" 1651552 1652020 1652320 1653102 "[1651515, 1651740, 1652553, 1652717, 1653136]" "[1651716.0, 1652513.0, 1652695.0, 1653115.0, 1653201.0]" "[1651717, 1652514, 1652696, 1653116]" "[1651739.0, 1652552.0, 1652716.0, 1653135.0]" 13 2 0.0 0.3090874534621263 0.0
782.574 2.249 1654334 214 "TRIALID 13" 1654934 1655368 1655669 1656451 "[1654895, 1655871, 1656016]" "[1655845.0, 1655991.0, 1656550.0]" "[1655846, 1655992]" "[1655870.0, 1656015.0]" 14 2 0.0 0.3090874534621263 0.0
785.924 2.562 1657684 215 "TRIALID 14" 1658294 1659035 1659335 1660115 "[1658244, 1658487, 1658955, 1659092, 1659571, 1659737]" "[1658465.0, 1658936.0, 1659070.0, 1659544.0, 1659713.0, 1660214.0]" "[1658466, 1658937, 1659071, 1659545, 1659714]" "[1658486.0, 1658954.0, 1659091.0, 1659570.0, 1659736.0]" 15 2 0.0 0.3090874534621263 0.0
789.587 2.415 1661347 216 "TRIALID 15" 1661949 1662549 1662850 1663631 "[1661907, 1662143, 1662485, 1663059, 1663236]" "[1662127.0, 1662477.0, 1663032.0, 1663216.0, 1663730.0]" "[1662128, 1662478, 1663033, 1663217]" "[1662142.0, 1662484.0, 1663058.0, 1663235.0]" 16 2 0.0 0.3090874534621263 0.0
793.103 2.395 1664863 217 "TRIALID 16" 1665458 1666059 1666360 1667130 "[1665424, 1665645, 1665853, 1666585, 1666869]" "[1665635.0, 1665845.0, 1666557.0, 1666852.0, 1667239.0]" "[1665636, 1665846, 1666558, 1666853]" "[1665644.0, 1665852.0, 1666584.0, 1666868.0]" 17 2 0.0 0.3090874534621263 0.0
796.598 2.385 1668358 218 "TRIALID 17" 1668964 1669530 1669830 1670613 "[1668919, 1669213, 1670044, 1670224]" "[1669194.0, 1670020.0, 1670201.0, 1670712.0]" "[1669195, 1670021, 1670202]" "[1669212.0, 1670043.0, 1670223.0]" 18 2 1.0 0.3090874534621263 0.0
800.084 2.619 1671844 219 "TRIALID 18" 1672456 1673247 1673547 1674328 "[1672405, 1672646, 1672790, 1673777, 1673947]" "[1672621.0, 1672771.0, 1673751.0, 1673923.0, 1674431.0]" "[1672622, 1672772, 1673752, 1673924]" "[1672645.0, 1672789.0, 1673776.0, 1673946.0]" 19 2 0.0 0.3090874534621263 0.0
803.803 2.575 1675563 220 "TRIALID 19" 1676162 1676939 1677240 1678011 "[1676124, 1676141, 1676434, 1677461, 1677620, 1677973]" "[1676425.0, 1677437.0, 1677595.0, 1677953.0, 1678119.0]" "[1676426, 1677438, 1677596, 1677954]" "[1676433.0, 1677460.0, 1677619.0, 1677972.0]" 20 2 1.0 0.3090874534621263 0.0
807.479 2.564 1679239 221 "TRIALID 20" 1679844 1680593 1680894 1681676 "[1679807, 1680047, 1681134, 1681522]" "[1680024.0, 1681095.0, 1681504.0, 1681784.0]" "[1680025, 1681096, 1681505]" "[1680046.0, 1681133.0, 1681521.0]" 21 2 0.0 0.3090874534621263 0.0
811.143 2.434 1682903 222 "TRIALID 21" 1683510 1684126 1684427 1685209 "[1683471, 1683726, 1684648, 1684803]" "[1683710.0, 1684612.0, 1684780.0, 1685308.0]" "[1683711, 1684613, 1684781]" "[1683725.0, 1684647.0, 1684802.0]" 22 2 0.0 0.3090874534621263 0.0
814.677 2.552 1686437 223 "TRIALID 22" 1687041 1687775 1688076 1688857 "[1686997, 1687489, 1688292, 1688444]" "[1687480.0, 1688266.0, 1688419.0, 1688958.0]" "[1687481, 1688267, 1688420]" "[1687488.0, 1688291.0, 1688443.0]" 23 2 0.0 0.3090874534621263 0.0
818.33 2.315 1690090 224 "TRIALID 23" 1690691 1691191 1691492 1692273 "[1690651, 1690913, 1691433, 1691745, 1691915]" "[1690899.0, 1691412.0, 1691719.0, 1691895.0, 1692373.0]" "[1690900, 1691413, 1691720, 1691896]" "[1690912.0, 1691432.0, 1691744.0, 1691914.0]" 24 2 1.0 0.3090874534621263 0.0
821.745 2.728 1693505 225 "TRIALID 24" 1694115 1695036 1695336 1696106 "[1694066, 1694317, 1695560, 1695741]" "[1694292.0, 1695534.0, 1695719.0, 1696205.0]" "[1694293, 1695535, 1695720]" "[1694316.0, 1695559.0, 1695740.0]" 25 2 0.0 0.3090874534621263 0.0
825.573 2.521 1697333 226 "TRIALID 25" 1697938 1698638 1698939 1699721 "[1697904, 1698157, 1698507, 1699154, 1699343]" "[1698141.0, 1698489.0, 1699117.0, 1699322.0, 1699822.0]" "[1698142, 1698490, 1699118, 1699323]" "[1698156.0, 1698506.0, 1699153.0, 1699342.0]" 26 2 0.0 0.3090874534621263 0.0
829.195 2.629 1700955 227 "TRIALID 26" 1701554 1702371 1702672 1703453 "[1701515, 1701759, 1702886, 1703055]" "[1701749.0, 1702860.0, 1703032.0, 1703552.0]" "[1701750, 1702861, 1703033]" "[1701758.0, 1702885.0, 1703054.0]" 27 2 0.0 0.023968294365495746 1.0
832.925 2.447 1704685 228 "TRIALID 27" 1705286 1705931 1706232 1707002 "[1705246, 1705696, 1705857, 1706430, 1706581]" "[1705679.0, 1705836.0, 1706407.0, 1706559.0, 1707112.0]" "[1705680, 1705837, 1706408, 1706560]" "[1705695.0, 1705856.0, 1706429.0, 1706580.0]" 28 2 1.0 0.023968294365495746 0.0
836.472 2.61 1708232 229 "TRIALID 28" 1708827 1709644 1709944 1710718 "[1708792, 1709054, 1710169, 1710316]" "[1709039.0, 1710130.0, 1710292.0, 1710823.0]" "[1709040, 1710131, 1710293]" "[1709053.0, 1710168.0, 1710315.0]" 29 2 0.0 0.023968294365495746 0.0
840.183 2.569 1711943 230 "TRIALID 29" 1712551 1713292 1713593 1714367 "[1712503, 1712769, 1712996, 1713805, 1713984, 1714334]" "[1712749.0, 1712975.0, 1713776.0, 1713961.0, 1714317.0, 1714479.0]" "[1712750, 1712976, 1713777, 1713962, 1714318]" "[1712768.0, 1712995.0, 1713804.0, 1713983.0, 1714333.0]" 30 2 0.0 0.023968294365495746 0.0
843.853 2.317 1715613 231 "TRIALID 30" 1716209 1716717 1717017 1717798 "[1716174, 1716378, 1717238, 1717413]" "[1716353.0, 1717211.0, 1717392.0, 1717898.0]" "[1716354, 1717212, 1717393]" "[1716377.0, 1717237.0, 1717412.0]" 31 2 0.0 0.023968294365495746 0.0
847.27 2.267 1719030 232 "TRIALID 31" 1719648 1720082 1720383 1721165 "[1719600, 1720611, 1720810]" "[1720582.0, 1720788.0, 1721225.0]" "[1720583, 1720789, 1721226]" "[1720610.0, 1720809.0, 1721264.0]" 32 2 0.0 0.023968294365495746 0.0
850.638 2.541 1722398 233 "TRIALID 32" 1722998 1723741 1724041 1724814 "[1722958, 1724253, 1724428, 1724880]" "[1724224.0, 1724406.0, 1724860.0, 1724919.0]" "[1724225, 1724407, 1724861]" "[1724252.0, 1724427.0, 1724879.0]" 33 2 0.0 0.023968294365495746 0.0
854.279 2.435 1726039 234 "TRIALID 33" 1726645 1727276 1727576 1728346 "[1726607, 1726812, 1727100, 1727801]" "[1726798.0, 1727093.0, 1727765.0, 1728445.0]" "[1726799, 1727094, 1727766]" "[1726811.0, 1727099.0, 1727800.0]" 34 2 0.0 0.023968294365495746 0.0
857.814 2.296 1729574 235 "TRIALID 34" 1730179 1730652 1730953 1731728 "[1730144, 1730208, 1730387, 1731156, 1731321]" "[1730191.0, 1730368.0, 1731131.0, 1731298.0, 1731838.0]" "[1730192, 1730369, 1731132, 1731299]" "[1730207.0, 1730386.0, 1731155.0, 1731320.0]" 35 2 0.0 0.023968294365495746 0.0
861.211 2.504 1732971 236 "TRIALID 35" 1733576 1734261 1734562 1735343 "[1733531, 1733777, 1734570, 1734934]" "[1733766.0, 1734545.0, 1734916.0, 1735443.0]" "[1733767, 1734546, 1734917]" "[1733776.0, 1734569.0, 1734933.0]" 36 2 0.0 0.023968294365495746 0.0
864.815 2.531 1736575 237 "TRIALID 36" 1737184 1737893 1738193 1738976 "[1737136, 1738426, 1738950]" "[1738400.0, 1738934.0, 1739075.0]" "[1738401, 1738935]" "[1738425.0, 1738949.0]" 37 2 0.0 0.023968294365495746 0.0
868.446 2.483 1740206 238 "TRIALID 37" 1740807 1741476 1741777 1742557 "[1740768, 1742026]" "[1741999.0, 1742657.0]" 1742000 1742025.0 38 2 0.0 0.023968294365495746 0.0
872.029 2.314 1743789 239 "TRIALID 38" 1744391 1744892 1745192 1745973 "[1744350, 1744715, 1745355, 1745503, 1745735]" "[1744706.0, 1745331.0, 1745478.0, 1745716.0, 1746072.0]" "[1744707, 1745332, 1745479, 1745717]" "[1744714.0, 1745354.0, 1745502.0, 1745734.0]" 39 2 0.0 0.023968294365495746 0.0
875.444 2.407 1747204 240 "TRIALID 39" 1747821 1748412 1748713 1749490 "[1747765, 1748032, 1748948]" "[1748013.0, 1748910.0, 1749592.0]" "[1748014, 1748911]" "[1748031.0, 1748947.0]" 40 2 0.0 0.023968294365495746 0.0
878.952 2.474 1750712 241 "TRIALID 40" 1751306 1751973 1752273 1753055 "[1751272, 1751918, 1752535, 1752753, 1753099]" "[1751897.0, 1752509.0, 1752736.0, 1753080.0, 1753154.0]" "[1751898, 1752510, 1752737, 1753081]" "[1751917.0, 1752534.0, 1752752.0, 1753098.0]" 41 2 0.0 0.023968294365495746 0.0
882.527 2.412 1754287 242 "TRIALID 41" 1754902 1755500 1755800 1756571 "[1754847, 1755181, 1756039, 1756208, 1756561]" "[1755160.0, 1756002.0, 1756185.0, 1756541.0, 1756680.0]" "[1755161, 1756003, 1756186, 1756542]" "[1755180.0, 1756038.0, 1756207.0, 1756560.0]" 42 2 0.0 0.023968294365495746 0.0
886.039 2.564 1757799 243 "TRIALID 42" 1758404 1759165 1759465 1760236 "[1758368, 1758625, 1758763, 1759686, 1759883]" "[1758604.0, 1758741.0, 1759659.0, 1759862.0, 1760344.0]" "[1758605, 1758742, 1759660, 1759863]" "[1758624.0, 1758762.0, 1759685.0, 1759882.0]" 43 2 0.0 0.023968294365495746 0.0
889.703 2.617 1761463 244 "TRIALID 43" 1762066 1762860 1763160 1763936 "[1762032, 1762272, 1762951, 1763417, 1763650]" "[1762253.0, 1762930.0, 1763389.0, 1763629.0, 1764047.0]" "[1762254, 1762931, 1763390, 1763630]" "[1762271.0, 1762950.0, 1763416.0, 1763649.0]" 44 2 0.0 0.023968294365495746 0.0
893.42 2.292 1765180 245 "TRIALID 44" 1765785 1766252 1766553 1767335 "[1765744, 1766002, 1766767, 1766927]" "[1765993.0, 1766741.0, 1766902.0, 1767439.0]" "[1765994, 1766742, 1766903]" "[1766001.0, 1766766.0, 1766926.0]" 45 2 0.0 0.023968294365495746 0.0
896.812 2.276 1768572 246 "TRIALID 45" 1769167 1769634 1769935 1770717 "[1769132, 1770147, 1770302]" "[1770120.0, 1770276.0, 1770816.0]" "[1770121, 1770277]" "[1770146.0, 1770301.0]" 46 2 0.0 0.023968294365495746 0.0
900.188 2.631 1771948 247 "TRIALID 46" 1772550 1773367 1773668 1774449 "[1772509, 1773905, 1774152]" "[1773878.0, 1774132.0, 1774547.0]" "[1773879, 1774133]" "[1773904.0, 1774151.0]" 47 2 0.0 0.023968294365495746 0.0
903.933 2.414 1775693 248 "TRIALID 47" 1776294 1776909 1777209 1777981 "[1776253, 1776519, 1776779, 1777446, 1777663]" "[1776499.0, 1776759.0, 1777419.0, 1777642.0, 1778088.0]" "[1776500, 1776760, 1777420, 1777643]" "[1776518.0, 1776778.0, 1777445.0, 1777662.0]" 48 2 0.0 0.023968294365495746 0.0
907.447 2.455 1779207 249 "TRIALID 48" 1779814 1780448 1780748 1781529 "[1779777, 1779976, 1780184, 1780985, 1781169, 1781573]" "[1779951.0, 1780164.0, 1780949.0, 1781148.0, 1781555.0, 1781631.0]" "[1779952, 1780165, 1780950, 1781149, 1781556]" "[1779975.0, 1780183.0, 1780984.0, 1781168.0, 1781572.0]" 49 2 0.0 0.023968294365495746 0.0
911.003 2.293 1782763 250 "TRIALID 49" 1783363 1783837 1784137 1784912 "[1783324, 1783551, 1784363, 1784526, 1784810]" "[1783534.0, 1784338.0, 1784503.0, 1784792.0, 1785024.0]" "[1783535, 1784339, 1784504, 1784793]" "[1783550.0, 1784362.0, 1784525.0, 1784809.0]" 50 2 0.0 0.023968294365495746 0.0
919.52 2.441 1791280 251 "TRIALID 50" 1791874 1792524 1792824 1793593 "[1791840, 1791907, 1792297, 1793077]" "[1791894.0, 1792278.0, 1793039.0, 1793652.0]" "[1791895, 1792279, 1793040, 1793653]" "[1791906.0, 1792296.0, 1793076.0, 1793693.0]" 51 2 0.0 0.023968294365495746 0.0
923.062 2.467 1794822 252 "TRIALID 51" 1795426 1796077 1796377 1797159 "[1795392, 1795619, 1796595, 1796775]" "[1795603.0, 1796568.0, 1796755.0, 1797258.0]" "[1795604, 1796569, 1796756]" "[1795618.0, 1796594.0, 1796774.0]" 52 2 0.0 0.023968294365495746 0.0
926.63 2.595 1798390 253 "TRIALID 52" 1799006 1799775 1800076 1800858 "[1798960, 1799256, 1799495, 1800299, 1800555]" "[1799246.0, 1799476.0, 1800272.0, 1800533.0, 1800957.0]" "[1799247, 1799477, 1800273, 1800534]" "[1799255.0, 1799494.0, 1800298.0, 1800554.0]" 53 2 0.0 0.023968294365495746 0.0
